spend_id,interaction_id,spend_category,amount_local,currency,amount_usd,payment_date
P005592,I005346,Travel,146.09,USD,146.09,2024-10-14
P005593,I001428,Travel,607.44,EUR,662.11,2024-10-22
P005594,I003528,Meals,73.21,JPY,0.49,2024-11-06
P005595,I006570,Meals,1403.43,BRL,280.69,2024-05-25
P005596,I005429,Travel,150.62,BRL,30.12,2024-06-19
P005597,I000054,Travel,295.1,EUR,321.66,2024-04-08
P005598,I006434,Honoraria,2600.23,JPY,17.42,2025-02-05
P005599,I004647,Meals,66.72,GBP,84.73,2025-02-03
P005600,I000372,Meals,110.71,JPY,0.74,2024-06-19
P005601,I005081,Lodging,757.57,GBP,962.11,2024-05-11
P005602,I003566,Travel,303.0,JPY,2.03,2024-07-15
P005603,I001091,Meals,183.48,BRL,36.7,2024-11-17
P005604,I004552,Meals,209.34,MXN,12.14,2024-02-16
P005605,I004313,Travel,318.93,CAD,236.01,2024-08-26
P005606,I003327,Meals,118.73,MXN,6.89,2024-02-16
P005607,I000627,Honoraria,1401.38,GBP,1779.75,2024-04-23
P005608,I004523,Venue/AV,2928.99,EUR,3192.6,2024-01-28
P005609,I005204,Meals,109.34,BRL,21.87,2024-05-06
P005610,I001580,Honoraria,781.46,EUR,851.79,2024-05-21
P005611,I002079,Venue/AV,1372.8,USD,1372.8,2025-02-09
P005612,I001459,Venue/AV,2241.73,EUR,2443.49,2025-07-03
P005613,I001983,Meals,890.14,GBP,1130.48,2025-02-08
P005614,I004750,Meals,31.73,INR,0.38,2024-10-09
P005615,I002746,Meals,138.7,MXN,8.04,2024-04-10
P005616,I004922,Travel,304.48,CAD,225.32,2025-03-21
P005617,I006429,Travel,475.59,USD,475.59,2024-09-13
P005618,I001663,Venue/AV,2292.81,BRL,458.56,2024-11-26
P005619,I006890,Meals,159.53,JPY,1.07,2024-09-23
P005620,I001669,Meals,33.55,CAD,24.83,2025-03-12
P005621,I002015,Lodging,420.83,BRL,84.17,2025-06-19
P005622,I002673,Travel,487.05,EUR,530.88,2025-07-18
P005623,I006343,Travel,223.87,EUR,244.02,2025-02-24
P005624,I002720,Meals,31.91,GBP,40.53,2024-12-05
P005625,I004892,Travel,432.85,MXN,,2024-07-11
P005626,I002158,Meals,90.14,BRL,18.03,2025-03-30
P005627,I010968,Meals,132.2,EUR,144.1,2025-02-24
P005628,I006309,Travel,302.32,GBP,383.95,2025-02-04
P005629,I000273,Meals,155.45,JPY,,2024-09-06
P005630,I004521,Meals,32.89,eur,35.85,2024-02-18
P005631,I003860,Travel,325.91,JPY,,2025-01-21
P005632,I003630,Travel,915.55,INR,10.99,2025-05-27
P005633,I000322,Honoraria,1160.5,EUR,1264.95,2025-04-07
P005634,I004342,Meals,75.11,USD,75.11,2024-11-24
P005635,I001292,Meals,55.55,MXN,,2024-09-05
P005636,I001914,Venue/AV,1881.39,JPY,12.61,2024-10-07
P005637,I006554,Meals,51.47,USD,51.47,2025-07-05
P005638,I005580,Honoraria,1004.52,EUR,,2024-07-28
P005639,I001267,Travel,288.91,CAD,213.79,2024-07-10
P005640,I004237,Travel,412.1,INR,4.95,2025-05-31
P005641,I000410,Meals,210.01,JPY,1.41,2024-01-20
P005642,I005311,Meals,69.9,CAD,51.73,2024-10-22
P005643,I005880,Travel,569.66,INR,6.84,2025-07-28
P005644,I005886,Travel,607.7,jpy,4.07,2024-01-14
P005645,I004627,Meals,76.85,MXN,4.46,2025-05-30
P005646,I000917,Meals,58.22,GBP,73.94,2024-07-13
P005647,I000311,Travel,152.28,EUR,165.99,2024-10-31
P005648,I004149,Honoraria,734.12,JPY,4.92,2024-10-25
P005649,I006391,Venue/AV,1056.6,BRL,211.32,2024-09-10
P005650,I006095,Venue/AV,2136.86,JPY,14.32,2025-03-06
P005651,I004503,Meals,58.88,INR,0.71,2025-01-28
P005652,I000498,Venue/AV,880.43,BRL,176.09,2024-09-06
P005653,I001195,Travel,203.83,MXN,11.82,2024-02-26
P005654,I001138,Meals,91.6,EUR,99.84,2024-10-08
P005655,I005335,Travel,220.83,MXN,12.81,2024-11-06
P005656,I005245,Meals,81.41,MXN,4.72,2025-02-28
P005657,I001009,Lodging,131.61,inr,1.58,2025-02-23
P005658,I007980,Honoraria,2513.36,GBP,3191.97,2024-09-02
P005659,I001998,Meals,22.48,USD,22.48,2024-01-05
P005660,I000868,Meals,83.98,EUR,91.54,2024-08-06
P005661,I005918,Honoraria,5215.64,GBP,6623.86,2025-04-05
P005662,I005095,Meals,89.89,INR,1.08,2024-10-06
P005663,I000072,Travel,152.0,INR,1.82,2024-02-08
P005664,I003522,Honoraria,648.83,JPY,4.35,2024-06-28
P005665,I003707,Meals,146.56,GBP,186.13,2024-10-23
P005666,I001110,Meals,90.84,JPY,0.61,2024-02-04
P005667,I006556,Travel,374.49,JPY,2.51,2024-11-18
P005668,I001377,Meals,135.71,BRL,27.14,2024-02-05
P005669,I004041,Travel,204.25,BRL,40.85,2024-04-09
P005670,I005272,Meals,82.88,cad,,2024-07-18
P005671,I004985,Honoraria,2694.63,JPY,18.05,2025-02-13
P005672,I000366,Travel,192.53,INR,2.31,2024-06-16
P005673,I006745,Travel,392.24,GBP,498.14,2024-09-12
P005674,I005664,Meals,304.63,EUR,332.05,2024-02-27
P005675,I003286,Meals,99.08,EUR,108.0,2024-04-08
P005676,I006341,Travel,3119.41,JPY,20.9,2024-12-04
P005677,I005054,Meals,230.32,MXN,13.36,2025-04-10
P005678,I003269,Honoraria,1007.71,MXN,58.45,2025-07-06
P005679,I005567,Honoraria,292.7,MXN,16.98,2024-01-28
P005680,I003860,Travel,163.53,INR,1.96,2025-01-08
P005681,I001302,Meals,101.22,EUR,110.33,2025-05-05
P005682,I001713,Travel,316.14,USD,316.14,2025-07-19
P005683,I004982,Travel,208.06,CAD,153.96,2024-08-11
P005684,I005499,Lodging,551.65,EUR,601.3,2025-02-28
P005685,I002268,Meals,93.59,BRL,18.72,2024-04-10
P005686,I005467,Travel,496.67,INR,5.96,2025-04-30
P005687,I006212,Meals,126.7,JPY,0.85,2025-03-30
P005688,I005165,Meals,69.1,MXN,4.01,2024-05-04
P005689,I000038,Travel,447.82,BRL,89.56,2025-05-02
P005690,I005585,Venue/AV,770.7,JPY,5.16,2024-07-09
P005691,I001720,Lodging,211.88,EUR,230.95,2024-08-19
P005692,I001807,Lodging,252.73,CAD,187.02,2025-04-10
P005693,I005382,Honoraria,1171.22,EUR,1276.63,2024-12-31
P005694,I003284,Meals,89.73,MXN,5.2,2024-09-12
P005695,I005418,Travel,460.28,CAD,340.61,2024-04-27
P005696,I001731,Travel,387.36,USD,387.36,2024-06-24
P005697,I000680,Travel,310.44,INR,3.73,2025-04-15
P005698,I002379,Honoraria,2437.3,GBP,3095.37,2024-02-11
P005699,I003792,Meals,147.17,EUR,160.42,2025-05-29
P005700,I003013,Meals,23.72,EUR,25.85,2025-01-06
P005701,I006663,Lodging,220.2,CAD,162.95,2025-06-14
P005702,I004938,Lodging,193.43,EUR,210.84,2024-03-24
P005703,I004205,Honoraria,901.18,JPY,6.04,2024-06-29
P005704,I006345,Meals,114.84,INR,1.38,2024-07-29
P005705,I004607,Meals,78.19,EUR,85.23,2024-06-08
P005706,I005516,Meals,59.43,USD,59.43,2024-07-22
P005707,I006074,Travel,229.48,CAD,169.82,2024-07-12
P005708,I003171,Honoraria,2189.38,BRL,437.88,2024-09-30
P005709,I001576,Lodging,368.77,JPY,2.47,2025-01-06
P005710,I001280,Meals,81.72,MXN,4.74,2025-01-28
P005711,I001978,Travel,185.82,INR,2.23,2024-09-18
P005712,I002566,Meals,73.98,CAD,54.75,2024-03-25
P005713,I003926,Meals,93.55,MXN,5.43,2024-06-19
P005714,I001465,Travel,217.64,USD,217.64,2024-06-05
P005715,I002357,Lodging,438.09,JPY,2.94,2024-06-27
P005716,I005737,Meals,118.01,INR,1.42,2024-07-27
P005717,I001523,Meals,65.64,GBP,83.36,2024-11-25
P005718,I005619,Honoraria,731.5,GBP,929.0,2024-07-19
P005719,I005865,Lodging,671.91,EUR,732.38,2025-03-15
P005720,I001342,Meals,64.69,GBP,82.16,2024-08-29
P005721,I006020,Travel,318.92,CAD,236.0,2024-10-11
P005722,I000917,Travel,288.73,GBP,366.69,2024-07-03
P005723,I001007,Meals,55.77,EUR,60.79,2025-01-19
P005724,I001579,Meals,82.42,EUR,89.84,2024-02-08
P005725,I005341,Meals,76.81,USD,76.81,2024-12-18
P005726,I000814,Honoraria,453.27,CAD,335.42,2025-06-12
P005727,I005491,Meals,79.43,CAD,58.78,2025-02-09
P005728,I001563,Meals,30.18,BRL,6.04,2025-03-23
P005729,I001148,Meals,71.64,BRL,14.33,2024-09-23
P005730,I004156,Lodging,435.06,EUR,474.22,2024-05-26
P005731,I000498,Travel,346.44,USD,346.44,2024-08-16
P005732,I001469,Lodging,302.39,USD,302.39,2024-10-24
P005733,I001053,Honoraria,630.84,USD,630.84,2024-12-16
P005734,I000519,Honoraria,1900.15,CAD,1406.11,2024-10-13
P005735,I002732,Honoraria,4168.51,USD,4168.51,2025-05-06
P005736,I003189,Meals,113.52,USD,113.52,2024-09-22
P005737,I001086,Meals,131.1,JPY,0.88,2024-08-21
P005738,I004816,Honoraria,947.57,EUR,1032.85,2024-12-21
P005739,I004850,Travel,225.07,GBP,285.84,2024-06-10
P005740,I000709,Lodging,513.54,USD,513.54,2025-05-18
P005741,I000663,Meals,183.21,INR,2.2,2025-04-05
P005742,I006199,Meals,77.96,EUR,84.98,2025-05-11
P005743,I011118,Meals,27.64,USD,27.64,2024-08-28
P005744,I000959,Meals,42.63,BRL,8.53,2024-04-14
P005745,I006429,Meals,113.34,CAD,83.87,2024-10-08
P005746,I003976,Meals,65.1,EUR,70.96,2024-09-26
P005747,I003361,Travel,158.7,MXN,9.2,2024-03-28
P005748,I004243,Meals,36.1,JPY,0.24,2025-02-22
P005749,I000273,Honoraria,1449.45,INR,17.39,2024-10-08
P005750,I003523,Lodging,235.43,GBP,299.0,2025-02-01
P005751,I000815,Travel,525.19,CAD,388.64,2025-04-10
P005752,I001111,Travel,492.22,MXN,28.55,2025-07-02
P005753,I002145,Meals,537.56,EUR,585.94,2024-11-14
P005754,I003577,Travel,473.38,USD,473.38,2024-11-21
P005755,I006174,Honoraria,2147.87,CAD,1589.42,2024-01-31
P005756,I001917,Lodging,435.59,EUR,474.79,2025-02-17
P005757,I001134,Honoraria,455.58,JPY,3.05,2024-12-21
P005758,I004937,Travel,314.08,MXN,18.22,2025-01-18
P005759,I000915,Venue/AV,449.77,USD,449.77,2025-01-31
P005760,I003482,Meals,208.85,JPY,1.4,2025-01-09
P005761,I001903,Lodging,921.59,USD,921.59,2025-02-14
P005762,I006126,Meals,156.55,USD,156.55,2024-05-25
P005763,I006002,Meals,58.97,CAD,43.64,2024-03-08
P005764,I000021,Meals,62.17,USD,62.17,2024-01-24
P005765,I001976,Travel,264.12,JPY,1.77,2024-08-31
P005766,I004542,Travel,224.32,MXN,13.01,2025-06-20
P005767,I004120,Venue/AV,3049.12,CAD,2256.35,2024-02-05
P005768,I002305,Venue/AV,1676.5,USD,1676.5,2024-11-17
P005769,I000599,Meals,90.56,USD,90.56,2025-06-05
P005770,I000456,Meals,86.21,INR,1.03,2024-05-17
P005771,I006534,Venue/AV,1894.16,JPY,12.69,2025-08-05
P005772,I004481,Meals,203.63,EUR,221.96,2024-05-31
P005773,I004281,Meals,10.91,BRL,2.18,2024-09-09
P005774,I003902,Travel,501.9,CAD,371.41,2025-07-22
P005775,I006379,Meals,90.58,MXN,5.25,2024-01-27
P005776,I003826,Meals,279.75,EUR,304.93,2024-10-10
P005777,I004327,Travel,435.55,CAD,322.31,2024-07-10
P005778,I001560,Honoraria,518.05,MXN,30.05,2024-09-04
P005779,I003189,Honoraria,1983.83,MXN,115.06,2024-09-26
P005780,I005172,Meals,71.74,GBP,91.11,2024-03-27
P005781,I002369,Venue/AV,3004.22,INR,36.05,2024-09-21
P005782,I005391,Honoraria,2544.33,EUR,2773.32,2024-11-01
P005783,I000253,Travel,421.64,CAD,312.01,2024-10-22
P005784,I000724,Meals,49.41,GBP,62.75,2024-03-02
P005785,I005112,Meals,99.37,CAD,73.53,2024-10-26
P005786,I000978,Meals,182.28,MXN,10.57,2024-01-22
P005787,I002111,Travel,380.79,EUR,415.06,2025-05-18
P005788,I000226,Travel,1109.02,EUR,1208.83,2025-05-19
P005789,I003572,Meals,52.29,GBP,66.41,2025-04-09
P005790,I005225,Venue/AV,2020.46,EUR,2202.3,2024-05-09
P005791,I005804,Travel,143.22,usd,143.22,2024-10-05
P005792,I003763,Meals,265.47,EUR,289.36,2024-06-02
P005793,I004714,Venue/AV,7041.91,EUR,7675.68,2024-04-17
P005794,I005601,Meals,106.66,GBP,135.46,2024-03-10
P005795,I006045,Venue/AV,968.09,GBP,1229.47,2024-08-19
P005796,I000708,Meals,124.14,CAD,91.86,2024-03-16
P005797,I003802,Meals,183.68,MXN,10.65,2024-02-28
P005798,I006694,Travel,386.5,BRL,77.3,2024-07-06
P005799,I002592,Meals,102.68,USD,102.68,2024-04-18
P005800,I011285,Honoraria,676.65,EUR,737.55,2024/03/01
P005801,I006036,Lodging,672.86,MXN,39.03,2024-02-20
P005802,I005176,Honoraria,1705.51,INR,20.47,2025-07-02
P005803,I006654,Travel,1032.63,INR,12.39,2024-06-08
P005804,I004532,Lodging,354.72,EUR,386.64,2024-07-21
P005805,I005395,Meals,43.3,CAD,32.04,2024-06-12
P005806,I004220,Meals,70.31,BRL,14.06,2024-09-02
P005807,I000450,Lodging,474.48,INR,5.69,2025-05-18
P005808,I005892,Travel,576.94,BRL,115.39,2024-09-15
P005809,I002563,Meals,44.87,BRL,8.97,2025-02-24
P005810,I003446,Honoraria,2541.76,JPY,17.03,2024-01-31
P005811,I005290,Honoraria,3603.92,EUR,3928.27,2024-06-25
P005812,I005440,Travel,496.76,INR,,2024-12-28
P005813,I002706,Meals,71.09,USD,71.09,2024-01-22
P005814,I005647,Honoraria,547.53,JPY,3.67,2025-04-05
P005815,I004568,Lodging,768.41,CAD,568.62,2025-05-03
P005816,I000227,Travel,109.73,EUR,119.61,2024-04-12
P005817,I003330,Meals,49.01,GBP,62.24,2025-01-05
P005818,I000033,Meals,67.92,CAD,50.26,2024-03-08
P005819,I007825,Meals,148.08,INR,1.78,2025-05-07
P005820,I001962,Travel,264.3,CAD,195.58,2025-02-11
P005821,I006481,Honoraria,3059.41,JPY,20.5,2024-08-18
P005822,I001710,Meals,145.14,USD,145.14,2024-02-22
P005823,I004365,Meals,54.12,GBP,68.73,2025-06-17
P005824,I002709,Meals,86.27,MXN,5.0,2024-12-27
P005825,I002785,Meals,64.22,CAD,,2025-02-23
P005826,I001203,Meals,162.63,USD,162.63,2024-03-31
P005827,I003958,Meals,73.97,BRL,14.79,2024-03-12
P005828,I000191,Travel,940.55,MXN,54.55,2024-07-23
P005829,I005002,Honoraria,2300.41,JPY,,2024-10-22
P005830,I002476,Meals,138.62,EUR,151.1,2024-03-16
P005831,I000840,Honoraria,2049.6,EUR,2234.06,2024-05-11
P005832,I001891,Lodging,369.35,JPY,2.47,2024-11-13
P005833,I001794,Meals,188.3,GBP,239.14,2024-07-27
P005834,I003155,Meals,274.85,GBP,349.06,2024-09-16
P005835,I008660,Meals,116.14,USD,116.14,2024-03-14
P005836,I001128,Meals,88.66,EUR,96.64,2025-05-20
P005837,I002439,Travel,274.61,USD,274.61,2024-09-17
P005838,I003390,Travel,224.07,BRL,44.81,2024-06-24
P005839,I004725,Lodging,1495.8,MXN,86.76,2024-11-03
P005840,I003348,Travel,139.71,EUR,152.28,2024-09-29
P005841,I004551,Meals,83.49,GBP,106.03,2025-03-12
P005842,I005733,Meals,90.17,EUR,98.29,2025-03-07
P005843,I004774,Meals,100.93,EUR,110.01,2024-03-03
P005844,I005310,Meals,32.28,INR,0.39,2025-02-21
P005845,I000042,Travel,158.76,EUR,173.05,2024-09-01
P005846,I004033,Meals,137.91,EUR,150.32,2024-07-29
P005847,I005467,Meals,106.21,INR,1.27,2025-03-23
P005848,I002925,Lodging,577.43,GBP,733.34,2024-06-04
P005849,I000428,Honoraria,1935.59,GBP,2458.2,2025-03-09
P005850,I005955,Meals,74.1,BRL,14.82,2024-10-23
P005851,I001291,Travel,427.93,BRL,85.59,2024-05-19
P005852,I001870,Meals,212.8,JPY,1.43,2024-08-17
P005853,I000310,Lodging,1136.54,JPY,7.61,2025-05-11
P005854,I003972,Meals,88.27,INR,1.06,2025-03-13
P005855,I001715,Meals,28.87,BRL,5.77,2025-03-13
P005856,I004994,Travel,213.99,CAD,158.35,2024-06-04
P005857,I005080,Meals,57.83,EUR,63.03,2024-06-12
P005858,I000457,Honoraria,783.86,INR,9.41,2024-02-24
P005859,I004039,Meals,78.29,BRL,15.66,2025-05-02
P005860,I006892,Meals,102.46,INR,1.23,2025-07-12
P005861,I001663,Meals,111.27,BRL,22.25,2024-11-13
P005862,I002678,Honoraria,217.22,EUR,236.77,2024-12-06
P005863,I002848,Travel,597.13,EUR,650.87,2024-02-12
P005864,I005377,Meals,116.19,EUR,126.65,2025-03-19
P005865,I005149,Meals,24.05,JPY,0.16,2024-07-18
P005866,I006711,Travel,454.88,EUR,495.82,2024-12-25
P005867,I003436,Honoraria,1348.91,USD,1348.91,2025-06-15
P005868,I002035,Honoraria,2672.85,CAD,1977.91,2024-02-25
P005869,I003164,Meals,95.69,CAD,70.81,2024-03-08
P005870,I004136,Meals,146.94,INR,1.76,2025-01-20
P005871,I004777,Honoraria,334.22,inr,4.01,2024-07-18
P005872,I003856,Travel,237.17,EUR,258.52,2024-09-18
P005873,I001971,Meals,38.12,MXN,2.21,2024-09-28
P005874,I001374,Honoraria,703.01,USD,703.01,2025-01-18
P005875,I001385,Meals,68.12,INR,0.82,2024-08-24
P005876,I001841,Venue/AV,1345.54,USD,1345.54,2024-08-16
P005877,I005521,Travel,117.16,GBP,148.79,2024-04-09
P005878,I002803,Travel,424.15,BRL,84.83,2025-06-16
P005879,I006222,Honoraria,962.42,JPY,6.45,2024-05-16
P005880,I001343,Honoraria,1992.83,CAD,1474.69,2025-01-06
P005881,I000754,Meals,76.88,CAD,56.89,2024-07-19
P005882,I001036,Honoraria,1021.76,EUR,1113.72,2025-01-15
P005883,I001864,Meals,99.11,EUR,108.03,2025-06-09
P005884,I006650,Honoraria,664.19,CAD,491.5,2025-03-23
P005885,I004359,Lodging,159.45,MXN,9.25,2024-11-07
P005886,I006930,Venue/AV,2474.98,JPY,16.58,2024-08-27
P005887,I005177,Venue/AV,1622.85,GBP,2061.02,2024-12-21
P005888,I001346,Meals,161.71,INR,1.94,2024-01-24
P005889,I006330,Honoraria,417.33,EUR,454.89,2024-02-08
P005890,I004905,Venue/AV,690.93,JPY,,2025-01-29
P005891,I003237,Travel,606.52,EUR,661.11,2024-09-20
P005892,I003796,Honoraria,1400.69,GBP,1778.88,2024-05-20
P005893,I002304,Meals,66.11,INR,0.79,2025-05-01
P005894,I000864,Meals,129.2,INR,1.55,2024-03-30
P005895,I000595,Honoraria,910.16,INR,10.92,2024-11-12
P005896,I000118,Travel,195.89,USD,195.89,2024-09-05
P005897,I005758,Meals,111.33,CAD,82.38,2024-02-22
P005898,I001041,Travel,387.54,CAD,286.78,2024-05-28
P005899,I004983,Lodging,582.34,MXN,33.78,2025-07-23
P005900,I001424,Meals,82.1,BRL,16.42,2025-04-11
P005901,I006452,Venue/AV,1527.85,JPY,10.24,2025-01-06
P005902,I005586,Meals,43.21,GBP,54.88,2025-01-06
P005903,I003224,Lodging,269.93,CAD,199.75,2024-02-15
P005904,I004207,Travel,330.86,BRL,66.17,2025-05-27
P005905,I003125,Travel,264.14,EUR,287.91,2024-04-19
P005906,I000679,Honoraria,1567.6,EUR,1708.68,2024-09-23
P005907,I004709,Travel,298.1,MXN,17.29,2024-02-04
P005908,I005063,Meals,115.45,USD,115.45,2024-04-17
P005909,I002505,Meals,133.52,JPY,0.89,2025-03-20
P005910,I000949,Travel,457.95,GBP,581.6,2024-09-27
P005911,I005125,Meals,23.67,GBP,30.06,2025-05-27
P005912,I004107,Travel,514.69,USD,514.69,2025-06-28
P005913,I002430,Travel,394.88,MXN,22.9,2025-06-08
P005914,I002187,Honoraria,1361.94,EUR,1484.51,2024-05-26
P005915,I001432,Travel,632.15,MXN,36.66,2024-08-07
P005916,I003597,Travel,260.52,MXN,15.11,2025-05-19
P005917,I002944,Meals,28.14,MXN,1.63,2024-06-14
P005918,I003605,Meals,175.01,JPY,1.17,2024-06-03
P005919,I006722,Meals,43.92,CAD,32.5,2025-05-08
P005920,I002806,Travel,281.14,EUR,306.44,2024-08-26
P005921,I006110,Travel,191.79,MXN,11.12,2024-11-30
P005922,I004545,Travel,296.81,GBP,376.95,2025-02-17
P005923,I001353,Honoraria,1337.77,USD,1337.77,2024-10-28
P005924,I002318,Meals,145.58,MXN,8.44,2024-04-06
P005925,I004027,Lodging,323.26,INR,3.88,2024-04-10
P005926,I003301,Travel,439.79,USD,439.79,2025-01-24
P005927,I002720,Meals,63.85,EUR,,2024-11-23
P005928,I004523,Travel,56.51,EUR,61.6,2024-01-22
P005929,I004077,Travel,457.13,EUR,498.27,2024-10-22
P005930,I002078,Travel,446.72,INR,5.36,2024-01-29
P005931,I007830,Travel,360.96,JPY,2.42,2024-08-31
P005932,I004041,Meals,39.66,USD,39.66,2024-03-17
P005933,I000294,Travel,158.05,BRL,31.61,2024-03-15
P005934,I002668,Venue/AV,2021.03,EUR,2202.92,2024-09-14
P005935,I006044,Meals,149.08,USD,149.08,2025-03-28
P005936,I003724,Meals,81.75,BRL,16.35,2024-03-27
P005937,I004576,Lodging,472.93,EUR,515.49,2025-06-13
P005938,I003322,Meals,117.08,BRL,,2024-02-09
P005939,I000803,Travel,226.56,USD,226.56,2025-03-01
P005940,I003366,Honoraria,7176.33,EUR,7822.2,2025-07-03
P005941,I005136,Lodging,614.15,GBP,779.97,2025-04-22
P005942,I002496,Meals,131.38,BRL,26.28,2024-12-25
P005943,I000928,Travel,602.42,CAD,445.79,2025-06-10
P005944,I006401,Honoraria,1280.26,MXN,74.26,2025-06-04
P005945,I002716,Travel,274.01,JPY,1.84,2024-09-26
P005946,I002959,Meals,160.63,BRL,32.13,2024-11-09
P005947,I001136,Meals,60.52,BRL,12.1,2024-09-13
P005948,I004711,Lodging,952.39,CAD,704.77,2025-04-23
P005949,I002836,Meals,63.71,EUR,,2025-02-24
P005950,I002643,Travel,463.2,EUR,504.89,2024-07-21
P005951,I002733,Travel,403.58,EUR,439.9,2024-03-22
P005952,I005696,Honoraria,2208.28,EUR,2407.03,2025-05-10
P005953,I005030,Venue/AV,2107.57,BRL,421.51,2025-01-19
P005954,I001402,Meals,21.27,BRL,4.25,2025-02-24
P005955,I006681,Meals,85.33,EUR,93.01,2025-06-15
P005956,I001515,Honoraria,1453.54,USD,1453.54,2025-07-27
P005957,I005734,Meals,98.16,GBP,124.66,2025-05-31
P005958,I005985,Meals,75.74,JPY,0.51,2024-05-01
P005959,I003743,Meals,158.68,BRL,,2025-01-12
P005960,I006143,Meals,146.03,JPY,,2024-09-18
P005961,I001097,Meals,49.15,BRL,9.83,2024-07-21
P005962,I001793,Meals,58.45,BRL,11.69,2025-04-19
P005963,I006178,Meals,62.48,INR,,2025-01-13
P005964,I001382,Lodging,207.09,GBP,263.0,2025-01-11
P005965,I000032,Travel,900.16,JPY,,2025-03-19
P005966,I005095,Meals,129.81,INR,1.56,2024-10-27
P005967,I000716,Meals,34.21,MXN,1.98,2025-04-09
P005968,I003649,Honoraria,2577.53,CAD,1907.37,2024-06-09
P005969,I006197,Lodging,456.71,CAD,337.97,2025-04-13
P005970,I001076,Travel,315.59,USD,315.59,2024-10-02
P005971,I003532,Meals,70.33,MXN,4.08,2024-02-12
P005972,I011411,Meals,39.99,EUR,43.59,2024-03-09
P005973,I000133,Lodging,297.16,JPY,,2024-09-20
P005974,I005155,Meals,67.95,INR,0.82,2025-06-07
P005975,I006903,Meals,96.56,EUR,105.25,2024-02-09
P005976,I004080,Honoraria,1643.41,EUR,1791.32,2025-01-03
P005977,I008188,Meals,317.37,GBP,403.06,2024-01-04
P005978,I005486,Meals,33.23,USD,33.23,2024-03-10
P005979,I005531,Meals,92.83,EUR,101.18,2025-03-21
P005980,I004717,Travel,193.22,USD,193.22,2024-01-16
P005981,I004589,Honoraria,904.63,eur,986.05,2024-09-05
P005982,I004782,Travel,367.76,EUR,400.86,2024-05-14
P005983,I002268,Meals,84.22,MXN,4.88,2024-03-26
P005984,I002562,Venue/AV,1793.98,INR,21.53,2025-04-21
P005985,I000162,Lodging,282.84,MXN,16.4,2024-03-22
P005986,I001559,Meals,192.56,USD,192.56,2025-04-29
P005987,I004473,Meals,76.61,USD,76.61,2024-11-17
P005988,I002050,Venue/AV,2054.49,BRL,410.9,2024-02-17
P005989,I001047,Lodging,946.44,MXN,54.89,2025-05-30
P005990,I005049,Venue/AV,2156.95,BRL,431.39,2025-02-25
P005991,I006209,Lodging,830.71,BRL,166.14,2025-03-14
P005992,I005053,Meals,87.15,USD,87.15,2025-05-09
P005993,I005080,Meals,16.07,EUR,17.52,2024-06-19
P005994,I005782,Meals,171.08,INR,2.05,2025-04-19
P005995,I006722,Lodging,504.06,BRL,100.81,2025-04-15
P005996,I001499,Meals,51.15,CAD,37.85,2025-02-17
P005997,I005537,Lodging,5275.24,BRL,1055.05,2024-12-25
P005998,I002052,Meals,40.05,EUR,43.65,2025-06-11
P005999,I001698,Meals,169.8,MXN,9.85,2024-12-24
P006000,I002149,Meals,67.53,INR,0.81,2024-06-12
P006001,I004842,Travel,132.76,EUR,144.71,2024-02-15
P006002,I006518,Honoraria,767.0,MXN,44.49,2024-06-09
P006003,I001938,Lodging,151.65,EUR,165.3,2024-09-01
P006004,I004895,Honoraria,281.0,INR,3.37,2024-08-14
P006005,I001576,Travel,288.65,JPY,1.93,2024-12-31
P006006,I000603,Meals,154.08,EUR,167.95,2024-11-02
P006007,I006387,Lodging,141.11,USD,141.11,2024-11-20
P006008,I002549,Travel,420.49,EUR,458.33,2025-02-12
P006009,I000478,Travel,455.4,BRL,91.08,2024-11-13
P006010,I004438,Meals,108.28,BRL,21.66,2024-10-28
P006011,I004454,Meals,121.19,INR,1.45,2024-07-26
P006012,I006729,Lodging,163.7,INR,1.96,2024-10-06
P006013,I004984,Meals,37.69,INR,0.45,2024-04-25
P006014,I006076,Meals,64.02,EUR,69.78,2024-08-29
P006015,I002486,Meals,39.35,INR,0.47,2024-12-14
P006016,I001601,Meals,176.17,BRL,35.23,2024-11-23
P006017,I005310,Lodging,634.08,INR,7.61,2025-03-12
P006018,I005117,Meals,72.71,USD,72.71,2024-07-17
P006019,I004136,Meals,148.32,JPY,0.99,2025-01-14
P006020,I004771,Honoraria,1000.05,USD,1000.05,2025-04-17
P006021,I002124,Meals,63.48,INR,0.76,2024-08-25
P006022,I004055,Lodging,210.76,EUR,229.73,2025-06-14
P006023,I005245,Meals,69.19,USD,69.19,2025-03-11
P006024,I003262,Meals,89.03,USD,89.03,2025-05-06
P006025,I003108,Venue/AV,3996.2,JPY,26.77,2025-06-08
P006026,I001405,Travel,373.62,INR,4.48,2025-04-15
P006027,I002211,Travel,981.03,USD,981.03,2024-11-04
P006028,I004741,Venue/AV,1041.27,BRL,208.25,2024-10-06
P006029,I002672,Lodging,216.84,MXN,12.58,2024-06-06
